nama_variabel,nama_wilayah,tahun,jenis_kelamin,tipe_daerah,presentase
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,laki_laki,perdesaan,22.89264131
Keluhan Kesehatan Masyarakat,Banten,2021,laki_laki,perdesaan,20.64419445
Keluhan Kesehatan Masyarakat,Bali,2021,laki_laki,perdesaan,20.83983938
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,laki_laki,perdesaan,41.6995059
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,laki_laki,perdesaan,29.13217767
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,laki_laki,perdesaan,20.73830229
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,laki_laki,perdesaan,19.1926313
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,laki_laki,perdesaan,29.50256179
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,laki_laki,perdesaan,13.73312942
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,laki_laki,perdesaan,18.20704554
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,laki_laki,perdesaan,16.25518533
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,laki_laki,perdesaan,21.40714739
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,laki_laki,perdesaan,19.42002568
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,laki_laki,perdesaan,20.61315373
Keluhan Kesehatan Masyarakat,Gorontalo,2021,laki_laki,perdesaan,25.23174548
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,laki_laki,perdesaan,22.54029111
Keluhan Kesehatan Masyarakat,Maluku,2021,laki_laki,perdesaan,14.47006656
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,laki_laki,perdesaan,15.35215177
Keluhan Kesehatan Masyarakat,Papua Barat,2021,laki_laki,perdesaan,15.58522808
Keluhan Kesehatan Masyarakat,Papua,2021,laki_laki,perdesaan,12.32773557
Keluhan Kesehatan Masyarakat,INDONESIA,2021,laki_laki,perdesaan,22.42804085
Keluhan Kesehatan Masyarakat,Aceh,2021,laki_laki,gabungan,22.65366494
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,laki_laki,gabungan,18.99337471
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,laki_laki,gabungan,22.70002608
Keluhan Kesehatan Masyarakat,Riau,2021,laki_laki,gabungan,22.19202031
Keluhan Kesehatan Masyarakat,Jambi,2021,laki_laki,gabungan,15.73344808
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,laki_laki,gabungan,26.77708044
Keluhan Kesehatan Masyarakat,Bengkulu,2021,laki_laki,gabungan,25.86109511
Keluhan Kesehatan Masyarakat,Lampung,2021,laki_laki,gabungan,27.38154948
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,laki_laki,gabungan,25.68897941
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,laki_laki,gabungan,13.80145645
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,laki_laki,gabungan,25.34554282
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,laki_laki,gabungan,29.13155534
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,laki_laki,gabungan,28.79193428
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,laki_laki,gabungan,29.50816964
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,laki_laki,gabungan,27.35441687
Keluhan Kesehatan Masyarakat,Banten,2021,laki_laki,gabungan,27.66111578
Keluhan Kesehatan Masyarakat,Bali,2021,laki_laki,gabungan,23.2321979
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,laki_laki,gabungan,39.86599206
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,laki_laki,gabungan,28.16152297
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,laki_laki,gabungan,19.85566424
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,laki_laki,gabungan,22.28622954
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,laki_laki,gabungan,30.33949097
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,laki_laki,gabungan,20.81904119
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,laki_laki,gabungan,24.76209293
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,laki_laki,gabungan,21.24362835
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,laki_laki,gabungan,24.73108985
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,laki_laki,gabungan,26.43522772
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,laki_laki,gabungan,24.50633055
Keluhan Kesehatan Masyarakat,Gorontalo,2021,laki_laki,gabungan,28.93139871
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,laki_laki,gabungan,24.38064253
Keluhan Kesehatan Masyarakat,Maluku,2021,laki_laki,gabungan,14.73876395
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,laki_laki,gabungan,14.63426312
Keluhan Kesehatan Masyarakat,Papua Barat,2021,laki_laki,gabungan,20.0793086
Keluhan Kesehatan Masyarakat,Papua,2021,laki_laki,gabungan,12.33147069
Keluhan Kesehatan Masyarakat,INDONESIA,2021,laki_laki,gabungan,26.1542296
Keluhan Kesehatan Masyarakat,Aceh,2021,perempuan,perkotaan,29.77931793
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,perempuan,perkotaan,20.87308095
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,perempuan,perkotaan,28.92031274
Keluhan Kesehatan Masyarakat,Riau,2021,perempuan,perkotaan,31.38012866
Keluhan Kesehatan Masyarakat,Jambi,2021,perempuan,perkotaan,14.45952137
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,perempuan,perkotaan,36.52748863
Keluhan Kesehatan Masyarakat,Bengkulu,2021,perempuan,perkotaan,35.87085901
Keluhan Kesehatan Masyarakat,Lampung,2021,perempuan,perkotaan,37.37368229
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,perempuan,perkotaan,29.69065852
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,perempuan,perkotaan,15.6599197
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,perempuan,perkotaan,26.61148381
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,perempuan,perkotaan,31.31859924
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,perempuan,perkotaan,33.56204262
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,perempuan,perkotaan,32.25842515
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,perempuan,perkotaan,33.14889215
Keluhan Kesehatan Masyarakat,Banten,2021,perempuan,perkotaan,31.26839177
Keluhan Kesehatan Masyarakat,Bali,2021,perempuan,perkotaan,25.39531129
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,perempuan,perkotaan,42.00352476
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,perempuan,perkotaan,29.19040461
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,perempuan,perkotaan,22.13132388
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,perempuan,perkotaan,27.31989398
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,perempuan,perkotaan,35.12338409
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,perempuan,perkotaan,24.95537098
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,perempuan,perkotaan,29.33324793
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,perempuan,perkotaan,26.96719784
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,perempuan,perkotaan,33.10685984
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,perempuan,perkotaan,36.84640461
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,perempuan,perkotaan,32.9682335
Keluhan Kesehatan Masyarakat,Gorontalo,2021,perempuan,perkotaan,38.39420658
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,perempuan,perkotaan,34.20625906
Keluhan Kesehatan Masyarakat,Maluku,2021,perempuan,perkotaan,19.25215583
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,perempuan,perkotaan,15.14647744
Keluhan Kesehatan Masyarakat,Papua Barat,2021,perempuan,perkotaan,27.00100995
Keluhan Kesehatan Masyarakat,Papua,2021,perempuan,perkotaan,14.19971264
Keluhan Kesehatan Masyarakat,INDONESIA,2021,perempuan,perkotaan,30.57853374
Keluhan Kesehatan Masyarakat,Aceh,2021,perempuan,perdesaan,26.62350503
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,perempuan,perdesaan,23.18231691
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,perempuan,perdesaan,23.85003053
Keluhan Kesehatan Masyarakat,Riau,2021,perempuan,perdesaan,18.19332922
Keluhan Kesehatan Masyarakat,Jambi,2021,perempuan,perdesaan,19.66122716
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,perempuan,perdesaan,24.61304752
Keluhan Kesehatan Masyarakat,Bengkulu,2021,perempuan,perdesaan,23.30640331
Keluhan Kesehatan Masyarakat,Lampung,2021,perempuan,perdesaan,25.87258337
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,perempuan,perdesaan,22.8458163
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,perempuan,perdesaan,15.63353686
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,perempuan,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,perempuan,perdesaan,27.16450385
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,perempuan,perdesaan,27.95580794
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,perempuan,perdesaan,27.07877928
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,perempuan,perdesaan,25.73173594
Keluhan Kesehatan Masyarakat,Banten,2021,perempuan,perdesaan,24.08444301
Keluhan Kesehatan Masyarakat,Bali,2021,perempuan,perdesaan,20.8761916
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,perempuan,perdesaan,46.64073739
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,perempuan,perdesaan,33.0124218
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,perempuan,perdesaan,23.2151534
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,perempuan,perdesaan,19.79847471
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,perempuan,perdesaan,32.44573606
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,perempuan,perdesaan,15.07379675
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,perempuan,perdesaan,19.83563823
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,perempuan,perdesaan,18.31091041
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,perempuan,perdesaan,23.8819382
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,perempuan,perdesaan,23.762856
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,perempuan,perdesaan,23.90785238
Keluhan Kesehatan Masyarakat,Gorontalo,2021,perempuan,perdesaan,29.14987909
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,perempuan,perdesaan,25.63392231
Keluhan Kesehatan Masyarakat,Maluku,2021,perempuan,perdesaan,17.27738271
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,perempuan,perdesaan,17.35019505
Keluhan Kesehatan Masyarakat,Papua Barat,2021,perempuan,perdesaan,17.33703874
Keluhan Kesehatan Masyarakat,Papua,2021,perempuan,perdesaan,12.79822593
Keluhan Kesehatan Masyarakat,INDONESIA,2021,perempuan,perdesaan,25.42750014
Keluhan Kesehatan Masyarakat,Aceh,2021,perempuan,gabungan,27.65991245
Keluhan Kesehatan Masyarakat,Sumatera Utara,2021,perempuan,gabungan,21.91533964
Keluhan Kesehatan Masyarakat,Sumatera Barat,2021,perempuan,gabungan,26.31185061
Keluhan Kesehatan Masyarakat,Riau,2021,perempuan,gabungan,23.40213554
Keluhan Kesehatan Masyarakat,Jambi,2021,perempuan,gabungan,17.96239576
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2021,perempuan,gabungan,29.07828233
Keluhan Kesehatan Masyarakat,Bengkulu,2021,perempuan,gabungan,27.43742205
Keluhan Kesehatan Masyarakat,Lampung,2021,perempuan,gabungan,29.53509753
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2021,perempuan,gabungan,26.65253328
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2021,perempuan,gabungan,15.65791607
Keluhan Kesehatan Masyarakat,DKI Jakarta,2021,perempuan,gabungan,26.61148381
Keluhan Kesehatan Masyarakat,Jawa Barat,2021,perempuan,gabungan,30.36718669
Keluhan Kesehatan Masyarakat,Jawa Tengah,2021,perempuan,gabungan,30.80342195
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2021,perempuan,gabungan,30.88225422
Keluhan Kesehatan Masyarakat,Jawa Timur,2021,perempuan,gabungan,29.7227784
Keluhan Kesehatan Masyarakat,Banten,2021,perempuan,gabungan,29.18941458
Keluhan Kesehatan Masyarakat,Bali,2021,perempuan,gabungan,24.02137158
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2021,perempuan,gabungan,44.36420266
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2021,perempuan,gabungan,32.08557902
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2021,perempuan,gabungan,22.82645857
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2021,perempuan,gabungan,22.87765002
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2021,perempuan,gabungan,33.72582121
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2021,perempuan,gabungan,21.84800052
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2021,perempuan,gabungan,25.64676237
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2021,perempuan,gabungan,22.96741738
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2021,perempuan,gabungan,26.72872354
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2021,perempuan,gabungan,29.55603875
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2021,perempuan,gabungan,27.09226576
Keluhan Kesehatan Masyarakat,Gorontalo,2021,perempuan,gabungan,33.18655947
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2021,perempuan,gabungan,27.36230513
Keluhan Kesehatan Masyarakat,Maluku,2021,perempuan,gabungan,18.13800422
Keluhan Kesehatan Masyarakat,Maluku Utara,2021,perempuan,gabungan,16.72920995
Keluhan Kesehatan Masyarakat,Papua Barat,2021,perempuan,gabungan,21.45935724
Keluhan Kesehatan Masyarakat,Papua,2021,perempuan,gabungan,13.19500987
Keluhan Kesehatan Masyarakat,INDONESIA,2021,perempuan,gabungan,28.31972524
Keluhan Kesehatan Masyarakat,Aceh,2022,laki_laki,perkotaan,23.90131204
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,laki_laki,perkotaan,26.24351062
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,laki_laki,perkotaan,15.20090023
Keluhan Kesehatan Masyarakat,Riau,2022,laki_laki,perkotaan,22.00178535
Keluhan Kesehatan Masyarakat,Jambi,2022,laki_laki,perkotaan,15.65865339
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,laki_laki,perkotaan,29.99958587
Keluhan Kesehatan Masyarakat,Bengkulu,2022,laki_laki,perkotaan,35.24903424
Keluhan Kesehatan Masyarakat,Lampung,2022,laki_laki,perkotaan,22.28863784
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,laki_laki,perkotaan,32.9513836
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,laki_laki,perkotaan,16.38687315
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,laki_laki,perkotaan,14.66218723
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,laki_laki,perkotaan,27.2765193
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,laki_laki,perkotaan,30.67385014
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,laki_laki,perkotaan,31.17351671
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,laki_laki,perkotaan,27.31348006
Keluhan Kesehatan Masyarakat,Banten,2022,laki_laki,perkotaan,18.65600562
Keluhan Kesehatan Masyarakat,Bali,2022,laki_laki,perkotaan,17.14825906
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,laki_laki,perkotaan,38.47073685
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,laki_laki,perkotaan,35.960595
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,laki_laki,perkotaan,15.51747477
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,laki_laki,perkotaan,20.59719026
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,laki_laki,perkotaan,23.47767413
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,laki_laki,perkotaan,22.07536823
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,laki_laki,perkotaan,33.36568397
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,laki_laki,perkotaan,19.17846764
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,laki_laki,perkotaan,23.02379722
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,laki_laki,perkotaan,25.29236244
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,laki_laki,perkotaan,25.59644003
Keluhan Kesehatan Masyarakat,Gorontalo,2022,laki_laki,perkotaan,34.36244038
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,laki_laki,perkotaan,31.71588107
Keluhan Kesehatan Masyarakat,Maluku,2022,laki_laki,perkotaan,12.61733808
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,laki_laki,perkotaan,11.27732879
Keluhan Kesehatan Masyarakat,Papua Barat,2022,laki_laki,perkotaan,16.80311782
Keluhan Kesehatan Masyarakat,Papua,2022,laki_laki,perkotaan,13.27224694
Keluhan Kesehatan Masyarakat,INDONESIA,2022,laki_laki,perkotaan,25.15235854
Keluhan Kesehatan Masyarakat,Aceh,2022,laki_laki,perdesaan,31.03012239
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,laki_laki,perdesaan,28.95554361
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,laki_laki,perdesaan,36.01769971
Keluhan Kesehatan Masyarakat,Riau,2022,laki_laki,perdesaan,28.68490922
Keluhan Kesehatan Masyarakat,Jambi,2022,laki_laki,perdesaan,29.2517736
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,laki_laki,perdesaan,31.10098308
Keluhan Kesehatan Masyarakat,Bengkulu,2022,laki_laki,perdesaan,21.77010986
Keluhan Kesehatan Masyarakat,Lampung,2022,laki_laki,perdesaan,34.66135828
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,laki_laki,perdesaan,33.52307624
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,laki_laki,perdesaan,24.77820792
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,laki_laki,perdesaan,0
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,laki_laki,perdesaan,36.843081
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,laki_laki,perdesaan,34.07764707
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,laki_laki,perdesaan,38.33923175
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,laki_laki,perdesaan,33.86534312
Keluhan Kesehatan Masyarakat,Banten,2022,laki_laki,perdesaan,30.84629756
Keluhan Kesehatan Masyarakat,Bali,2022,laki_laki,perdesaan,24.18191943
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,laki_laki,perdesaan,45.54530736
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,laki_laki,perdesaan,25.63163473
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,laki_laki,perdesaan,28.98767734
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,laki_laki,perdesaan,24.67569368
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,laki_laki,perdesaan,33.81622732
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,laki_laki,perdesaan,30.18968122
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,laki_laki,perdesaan,36.84536155
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,laki_laki,perdesaan,26.7701748
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,laki_laki,perdesaan,21.30667801
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,laki_laki,perdesaan,36.48700268
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,laki_laki,perdesaan,31.27678425
Keluhan Kesehatan Masyarakat,Gorontalo,2022,laki_laki,perdesaan,33.44054563
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,laki_laki,perdesaan,27.44804852
Keluhan Kesehatan Masyarakat,Maluku,2022,laki_laki,perdesaan,14.28715953
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,laki_laki,perdesaan,16.45226641
Keluhan Kesehatan Masyarakat,Papua Barat,2022,laki_laki,perdesaan,19.9974913
Keluhan Kesehatan Masyarakat,Papua,2022,laki_laki,perdesaan,9.452849808
Keluhan Kesehatan Masyarakat,INDONESIA,2022,laki_laki,perdesaan,31.67200978
Keluhan Kesehatan Masyarakat,Aceh,2022,laki_laki,gabungan,28.59877259
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,laki_laki,gabungan,27.42112942
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,laki_laki,gabungan,25.91665496
Keluhan Kesehatan Masyarakat,Riau,2022,laki_laki,gabungan,26.04864783
Keluhan Kesehatan Masyarakat,Jambi,2022,laki_laki,gabungan,24.80729953
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,laki_laki,gabungan,30.69657208
Keluhan Kesehatan Masyarakat,Bengkulu,2022,laki_laki,gabungan,26.14795004
Keluhan Kesehatan Masyarakat,Lampung,2022,laki_laki,gabungan,30.64960724
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,laki_laki,gabungan,33.20113922
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,laki_laki,gabungan,17.44453288
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,laki_laki,gabungan,14.66218723
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,laki_laki,gabungan,29.31835066
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,laki_laki,gabungan,32.30649364
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,laki_laki,gabungan,32.97872404
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,laki_laki,gabungan,30.22966696
Keluhan Kesehatan Masyarakat,Banten,2022,laki_laki,gabungan,21.73186657
Keluhan Kesehatan Masyarakat,Bali,2022,laki_laki,gabungan,19.14164155
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,laki_laki,gabungan,41.98414086
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,laki_laki,gabungan,28.35477139
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,laki_laki,gabungan,24.14641293
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,laki_laki,gabungan,22.99997248
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,laki_laki,gabungan,28.75857987
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,laki_laki,gabungan,24.66784332
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,laki_laki,gabungan,34.65585098
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,laki_laki,gabungan,22.72689315
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,laki_laki,gabungan,21.83776133
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,laki_laki,gabungan,31.37578268
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,laki_laki,gabungan,29.22806623
Keluhan Kesehatan Masyarakat,Gorontalo,2022,laki_laki,gabungan,33.83585419
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,laki_laki,gabungan,28.29095072
Keluhan Kesehatan Masyarakat,Maluku,2022,laki_laki,gabungan,13.5617678
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,laki_laki,gabungan,14.9818313
Keluhan Kesehatan Masyarakat,Papua Barat,2022,laki_laki,gabungan,18.6747656
Keluhan Kesehatan Masyarakat,Papua,2022,laki_laki,gabungan,10.52255688
Keluhan Kesehatan Masyarakat,INDONESIA,2022,laki_laki,gabungan,27.92379529
Keluhan Kesehatan Masyarakat,Aceh,2022,perempuan,perkotaan,30.41517758
Keluhan Kesehatan Masyarakat,Sumatera Utara,2022,perempuan,perkotaan,30.59590179
Keluhan Kesehatan Masyarakat,Sumatera Barat,2022,perempuan,perkotaan,19.38393799
Keluhan Kesehatan Masyarakat,Riau,2022,perempuan,perkotaan,24.5959885
Keluhan Kesehatan Masyarakat,Jambi,2022,perempuan,perkotaan,17.62766875
Keluhan Kesehatan Masyarakat,Sumatera Selatan,2022,perempuan,perkotaan,34.58195945
Keluhan Kesehatan Masyarakat,Bengkulu,2022,perempuan,perkotaan,37.53816423
Keluhan Kesehatan Masyarakat,Lampung,2022,perempuan,perkotaan,27.18663738
Keluhan Kesehatan Masyarakat,Kepulauan Bangka Belitung,2022,perempuan,perkotaan,37.65097188
Keluhan Kesehatan Masyarakat,Kepulauan Riau,2022,perempuan,perkotaan,18.06367098
Keluhan Kesehatan Masyarakat,DKI Jakarta,2022,perempuan,perkotaan,17.54843094
Keluhan Kesehatan Masyarakat,Jawa Barat,2022,perempuan,perkotaan,31.1948157
Keluhan Kesehatan Masyarakat,Jawa Tengah,2022,perempuan,perkotaan,36.49791633
Keluhan Kesehatan Masyarakat,DI Yogyakarta,2022,perempuan,perkotaan,36.2481767
Keluhan Kesehatan Masyarakat,Jawa Timur,2022,perempuan,perkotaan,30.91560842
Keluhan Kesehatan Masyarakat,Banten,2022,perempuan,perkotaan,22.23787312
Keluhan Kesehatan Masyarakat,Bali,2022,perempuan,perkotaan,18.81954148
Keluhan Kesehatan Masyarakat,Nusa Tenggara Barat,2022,perempuan,perkotaan,41.70725976
Keluhan Kesehatan Masyarakat,Nusa Tenggara Timur,2022,perempuan,perkotaan,42.57366783
Keluhan Kesehatan Masyarakat,Kalimantan Barat,2022,perempuan,perkotaan,17.26201137
Keluhan Kesehatan Masyarakat,Kalimantan Tengah,2022,perempuan,perkotaan,23.94550879
Keluhan Kesehatan Masyarakat,Kalimantan Selatan,2022,perempuan,perkotaan,29.63778735
Keluhan Kesehatan Masyarakat,Kalimantan Timur,2022,perempuan,perkotaan,26.04963783
Keluhan Kesehatan Masyarakat,Kalimantan Utara,2022,perempuan,perkotaan,35.50328126
Keluhan Kesehatan Masyarakat,Sulawesi Utara,2022,perempuan,perkotaan,20.87200745
Keluhan Kesehatan Masyarakat,Sulawesi Tengah,2022,perempuan,perkotaan,23.07048499
Keluhan Kesehatan Masyarakat,Sulawesi Selatan,2022,perempuan,perkotaan,28.95967215
Keluhan Kesehatan Masyarakat,Sulawesi Tenggara,2022,perempuan,perkotaan,30.08110401
Keluhan Kesehatan Masyarakat,Gorontalo,2022,perempuan,perkotaan,39.49405008
Keluhan Kesehatan Masyarakat,Sulawesi Barat,2022,perempuan,perkotaan,37.35279991
Keluhan Kesehatan Masyarakat,Maluku,2022,perempuan,perkotaan,17.41341394
Keluhan Kesehatan Masyarakat,Maluku Utara,2022,perempuan,perkotaan,15.81641462
